,Restaurant ID,Restaurant Name,Location,Building No.,Street Name,Zip Code,Contact Number,Cuisine Type,Inspection Date,Inspection Action,Violation Code,Violation Description,Critical Flag,Inspection Score,Record Date,Inspection Type,Latitude,Longitude,Community Board,Council District,Census Tract,Building ID No.,Borough-Block-Lot,Neighborhood Area,Grade
890,50071977,DUNKIN,Bronx,513,EAST  138 STREET,10454,7187019077,American,2022-10-18,No violations were recorded at the time of this inspection.,Null,Null,Not Applicable,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.80746766,-73.9190049,201,8,3900,2000055,2022660002,BX39,A
891,50098429,CHARM THAI CORP,Manhattan,1346,AMSTERDAM AVENUE,10027,6467264548,Thai,2022-08-31,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,41.0,5/14/2023,Cycle Inspection / Re-inspection,40.81374033,-73.9560088,109,7,21900,1059700,1019820024,MN06,Z
892,50010986,PONTY BISTRO,Manhattan,144,WEST  139 STREET,10030,2122346474,French,2022-11-21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,16.0,5/14/2023,Cycle Inspection / Re-inspection,40.8175901,-73.9412658,110,9,23000,1060051,1020070061,MN03,B
893,50074795,MANHATTANVILLE COFFEE,Manhattan,142,EDGECOMBE AVENUE,10030,8183326463,Coffee/Tea,2022-06-14,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.82131095,-73.94473104,110,9,25900,1060761,1020437503,MN03,A
894,50095055,JUS FISHY & BEYOND,Brooklyn,1059,FLATBUSH AVENUE,11226,3474421172,Caribbean,2020-01-27,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.64493254,-73.95800154,314,40,79200,3117865,3051320053,BK95,A
895,50050281,cafe paulette,Brooklyn,1,SOUTH ELLIOTT PLACE,11217,7188528582,French,2023-01-10,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,37.0,5/14/2023,Cycle Inspection / Initial Inspection,40.68933451,-73.97601729,302,35,3300,3058809,3020990041,BK68,N
896,40365871,NEARY'S PUB,Manhattan,358,EAST   57 STREET,10022,2127511434,American,2023-05-02,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75863939,-73.96374832,106,5,10800,1039996,1013490131,MN19,A
897,41320919,PANERA BREAD,Queens,7325,WOODHAVEN BOULEVARD,11385,7188974680,American,2022-04-20,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9.0,5/14/2023,Cycle Inspection / Re-inspection,40.7099466,-73.85956143,406,29,63700,4530848,4038867501,QN19,A
898,41583613,CHELSEA DELI,Manhattan,301,10 AVENUE,10001,2122440500,Sandwiches,2022-01-24,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.75042454,-74.00218357,104,3,9900,1012414,1006990032,MN13,B
899,50075824,CARIBBEAN STARR,Manhattan,280,LENOX AVENUE,10027,9172617668,Caribbean,2020-02-10,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.80718704,-73.94589513,110,9,20000,1083974,1017220001,MN11,A
900,50105805,EL FONDITA CAFE,Brooklyn,577,5 AVENUE,11215,3472512568,Mexican,2022-10-20,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,45.0,5/14/2023,Cycle Inspection / Initial Inspection,40.66483396,-73.98991447,307,39,14100,3024175,3010530015,BK37,Closed
901,41096822,REGIONAL,Manhattan,2607,BROADWAY,10025,2126661915,Italian,2019-05-30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.79620058,-73.97066224,107,6,18700,1056414,1018707501,MN12,A
902,50089115,NEW OISHI BAY,Manhattan,230,EAST   29 STREET,10016,2126832283,Japanese,2019-06-20,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,8.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.74222963,-73.97959972,106,2,6600,1019904,1009090038,MN20,A
903,41565544,TANDOOR & CO,Queens,9524,QUEENS BOULEVARD,11374,7189976800,Indian,2022-11-30,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.73059223,-73.8636707,406,29,69300,4072067,4030800012,QN18,A
904,41719935,BROCCOLINO,Brooklyn,446,DEAN STREET,11217,7186784200,Italian,2019-12-11,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.68197582,-73.97625791,306,39,12902,3018480,3009310008,BK37,A
905,40853737,THE NEW THOMPSON DINER,Queens,3244,QUEENS BOULEVARD,11101,7183920692,American,2022-01-27,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,02B,Hot food item not held at or above 140º F.,Critical,25.0,5/14/2023,Cycle Inspection / Re-inspection,40.74473118,-73.93232248,402,26,17900,4003441,4002480036,QN31,Closed
906,50096572,16 HANDLES,Manhattan,178,8 AVENUE,10011,9146564534,Frozen Desserts,2022-11-16,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,18.0,5/14/2023,Cycle Inspection / Re-inspection,40.74291764,-74.00020209,104,3,8700,1013963,1007690001,MN13,Z
907,50075209,ROTI PARADISE,Queens,21151,JAMAICA AVE,11428,3477953934,Caribbean,2023-02-23,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.71548095,-73.74783496,413,23,54200,4224654,4105460176,QN34,A
908,41716627,LEITAO,Manhattan,547,HUDSON STREET,10014,6468874035,American,2019-07-29,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.73495491,-74.00610895,102,3,7500,1011852,1006320149,MN23,A
909,50104753,MARIA BONITA BAKERY JUICE BAR,Bronx,42,WEST FORDHAM ROAD,10468,3479188619,Bakery Products/Desserts,2022-01-31,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.86269314,-73.90300106,207,14,25300,2014307,2031990021,BX30,C
910,41317968,MAYNILA ORIENTAL FOOD MARKET,Staten Island,3555,VICTORY BOULEVARD,10314,7184940316,Filipino,2022-11-16,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.6011156,-74.17641066,502,50,29103,5036682,5021620192,SI05,A
911,50081577,PENGUIN ICE CREAM,Manhattan,196,CANAL STREET,10013,6462883386,Frozen Desserts,2022-05-18,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.71696312,-73.9982396,103,1,2900,1002390,1002000016,MN27,A
912,50111872,ONESEED,Manhattan,111,MURRAY STREET,10007,3019086587,Mediterranean,2022-09-20,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.71510424,-74.01252808,101,1,2100,1089698,1001427503,MN24,A
913,41226387,CAFE MANNA,Manhattan,20,EAST   16 STREET,10003,2129292281,American,2023-03-24,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,5.0,5/14/2023,Cycle Inspection / Re-inspection,40.73709298,-73.9921227,105,2,5200,1087303,1008430022,MN13,A
914,41492556,AMUNI,Brooklyn,7217,3 AVENUE,11209,7188337833,Italian,2019-05-06,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10.0,5/14/2023,Cycle Inspection / Re-inspection,40.63332663,-74.02701411,310,43,6600,3147327,3059080004,BK31,A
915,50055023,BOGATY,Brooklyn,9522,AVENUE L,11236,7182850700,Bagels/Pretzels,2022-01-27,Establishment re-opened by DOHMH.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,5/14/2023,Cycle Inspection / Reopening Inspection,40.63781752,-73.89659143,318,46,101000,3232742,3082600042,BK50,C
916,41635367,RAINHAS,Queens,10801,NORTHERN BOULEVARD,11368,7187798808,Brazilian,2019-11-30,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,7.0,5/14/2023,Cycle Inspection / Re-inspection,40.75782798,-73.86091836,403,21,37300,4042235,4017030048,QN27,A
917,50001583,GREEK XPRESS,Brooklyn,263,PROSPECT PARK WEST,11215,7184991105,Greek,2020-03-02,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9.0,5/14/2023,Cycle Inspection / Re-inspection,40.65861056,-73.98190325,307,38,16900,3016610,3008710006,BK40,A
918,41546956,TAK KING CHINESE RESTAURANT,Brooklyn,1367,FULTON STREET,11216,7186223416,Chinese,2019-07-05,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.68023112,-73.94656457,303,36,24900,3053281,3018500038,BK75,A
919,40928150,TONY'S DI NAPOLI,Manhattan,147,WEST   43 STREET,10036,2122210100,Italian,2022-09-14,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,5/14/2023,Cycle Inspection / Re-inspection,40.75601463,-73.9848076,105,4,11900,1022611,1009960009,MN17,A
920,50129089,AURA KITCHEN AND BAR,Manhattan,111,1 AVENUE,10003,2122531046,Mediterranean,2023-05-05,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.72682696,-73.98585336,103,2,3800,1006284,1004480028,MN22,A
921,50133311,SOFTBITE,Queens,4260,CRESCENT ST,11101,3476124136,Bakery Products/Desserts,2023-04-17,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.74917196,-73.94188576,402,26,1900,4615211,4004297501,QN31,A
922,41595314,PITA GRILL,Manhattan,1083,2 AVENUE,10022,2127501122,Jewish/Kosher,2022-03-31,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.75945503,-73.96519536,106,4,10800,1038599,1013310021,MN19,A
923,40624607,FRANK,Manhattan,88,2 AVENUE,10003,2124200202,Italian,2020-01-09,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,5/14/2023,Cycle Inspection / Re-inspection,40.72686297,-73.98890926,103,2,3800,1006222,1004470001,MN22,A
924,50127400,Halal Bros Grill,Bronx,3476,JEROME AVENUE,10467,6462458243,Other,2023-03-10,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,12.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.88210609,-73.88191807,207,11,42100,2017772,2033270100,BX43,A
925,50105573,SILVER PALACE,Manhattan,1430,SAINT NICHOLAS AVENUE,10033,2127408000,Chinese,2022-07-19,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,25.0,5/14/2023,Cycle Inspection / Re-inspection,40.84966361,-73.93346235,112,10,26900,1063642,1021540007,MN35,Z
926,50127840,PAPA JOHNS PIZZA,Brooklyn,189,AVENUE U,11223,9173026461,Pizza,2022-09-26,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,0.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.59655289,-73.97710219,311,47,40000,3191212,3071000045,BK29,Closed
927,30112340,WENDY'S,Brooklyn,469,FLATBUSH AVENUE,11225,7182875005,Hamburgers,2022-07-13,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.66265152,-73.96208137,309,40,32700,3029737,3011970017,BK60,A
928,50099805,KOCHI,Manhattan,652,10 AVENUE,10036,6464787308,Korean,2023-01-12,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,6.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.76207863,-73.99366835,104,3,12100,1026472,1010550061,MN15,A
929,50067297,GERBASI RESTAURANT,Bronx,2389,ARTHUR AVENUE,10458,7182205735,Italian,2019-04-03,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,9.0,5/14/2023,Cycle Inspection / Initial Inspection,40.85529048,-73.88779672,206,15,39100,2011897,2030650046,BX06,A
930,40372426,DAZIES RESTAURANT,Queens,3941,QUEENS BOULEVARD,11104,7187867013,Italian,2020-01-16,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,50.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74388391,-73.92488913,402,26,18101,4002508,4001900044,QN31,Closed
931,50004934,RICHI RICH PALACE,Queens,11017,ATLANTIC AVE,11418,7188057100,Asian/Asian Fusion,2023-04-10,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.69193363,-73.8355365,409,28,12601,4195538,4093170021,QN54,Z
932,50046429,CHARO RESTAURANT,Queens,10201,37TH AVE,11368,7187797730,Spanish,2023-01-06,Violations were cited in the following area(s).,09A,"Swollen, leaking, rusted or otherwise damaged canned food to be returned to distributor not segregated from intact product and clearly labeled DO NOT USE",Not Critical,18.0,5/14/2023,Cycle Inspection / Re-inspection,40.75304904,-73.8652596,403,21,37900,4043329,4017430035,QN26,B
933,41654886,RAI RAI KEN,Manhattan,218,EAST   10 STREET,10003,2124777030,Japanese,2019-09-12,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,11.0,5/14/2023,Cycle Inspection / Re-inspection,40.72925879,-73.98562553,103,2,4000,1006410,1004510019,MN22,A
934,41604543,THE NEW PORTALES TAQUERIA,Queens,2508A,BROADWAY,11106,7182046736,Mexican,2022-11-03,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.76329699,-73.92821353,401,22,5300,4007156,4005800020,QN70,A
935,50056007,ROYAL 35 STEAK HOUSE,Manhattan,1,EAST   35 STREET,10016,2128047276,American,2020-01-22,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74900163,-73.98383113,105,4,8200,1017120,1008657502,MN20,A
936,50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,2128797999,Thai,2022-08-09,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,0.0,5/14/2023,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108,5,13800,1048708,1015290025,MN32,Closed
937,41705612,PEACEFOOD DOWNTOWN,Manhattan,41,EAST   11 STREET,10003,2129792288,Vegan,2023-01-04,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper.  Surface not easily cleanable, sanitized and maintained.",Not Critical,27.0,5/14/2023,Cycle Inspection / Re-inspection,40.73323391,-73.99314791,102,2,6100,1009127,1005630001,MN23,Z
938,50065695,MR. Q'S,Bronx,2115,WILLIAMSBRIDGE ROAD,10461,7188232424,Chinese,2019-02-28,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.85580067,-73.85554695,211,13,24800,2049704,2043320021,BX49,A
939,41029870,D'ALEO'S PIZZERIA,Queens,9010,JAMAICA AVENUE,11421,7188499300,Pizza,2022-01-18,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.69286503,-73.85449134,409,32,1800,4184218,4089320004,QN53,A
940,40604207,"CITY ISLAND DINER , SNUG BAR",Bronx,304,CITY ISLAND AVENUE,10464,7188859559,American,2022-02-28,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.84704704,-73.78640676,210,13,51600,2098688,2056430061,BX10,A
941,40597618,TONY'S BRICK OVEN,Staten Island,1140,BAY STREET,10305,7188166516,Pizza,2023-01-18,Violations were cited in the following area(s).,09B,Thawing procedure improper.,Not Critical,13.0,5/14/2023,Cycle Inspection / Initial Inspection,40.61530989,-74.06705234,501,49,800,5042714,5028480050,SI37,A
942,41393008,THIRD RAIL COFFEE,Manhattan,240,SULLIVAN STREET,10012,6468250812,Coffee/Tea,2020-01-22,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7.0,5/14/2023,Cycle Inspection / Initial Inspection,40.72971807,-73.99966084,102,1,6500,1008704,1005400023,MN23,A
943,40972083,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,Queens,234-16,LINDEN BOULEVARD,11411,7187232344,Caribbean,2022-09-09,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,26.0,5/14/2023,Cycle Inspection / Re-inspection,40.69086417,-73.72794047,413,27,62200,4442293,4127510222,QN33,Z
944,40847325,MARSEILLE,Manhattan,630,9 AVENUE,10036,2123332323,French,2023-01-19,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,31.0,5/14/2023,Cycle Inspection / Re-inspection,40.7600309,-73.99144857,104,3,12100,1024982,1010350001,MN15,C
945,50034249,PEPS ON GRAND,Manhattan,197,GRAND STREET,10013,9174093030,Italian,2019-11-26,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.71917263,-73.99689394,102,1,4100,1003090,1002370014,MN24,A
946,50055822,SCHIMANSKI NEW YORK,Brooklyn,54,NORTH   11 STREET,11249,7184862299,American,2019-06-28,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7222367,-73.95889424,301,33,55700,3061591,3022950009,BK73,A
947,50099780,NOT JUST CHOCOLATE,Brooklyn,537,5 AVENUE,11215,3477493642,Coffee/Tea,2020-01-08,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,13.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.6660251,-73.9889086,306,39,14100,3023693,3010420009,BK37,A
948,50043178,BOSTON MARKET,Brooklyn,1340,PENNSYLVANIA AVENUE,11239,3475494952,Chicken,2022-01-20,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,8.0,5/14/2023,Cycle Inspection / Initial Inspection,40.64820083,-73.88216787,305,42,105804,3345673,3044520015,BK93,A
949,41516545,CENTRO DE BIENESTAR DAYSI,Queens,8778,169 STREET,11432,9174402314,"Juice, Smoothies, Fruit Salads",2019-05-06,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10.0,5/14/2023,Cycle Inspection / Initial Inspection,40.71044944,-73.79290238,412,27,46000,4210136,4098220041,QN61,A
950,50039475,UNIVERSAL HALAL,Queens,12816,LIBERTY AVE,11419,7188484038,Caribbean,2019-10-15,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12.0,5/14/2023,Cycle Inspection / Re-inspection,40.6890453,-73.81689048,410,28,15802,4204761,4095820006,QN55,A
951,50084991,KRAZY PIZZA AND WINGS,Brooklyn,956,BROADWAY,11221,7189754496,Chicken,2022-01-24,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11.0,5/14/2023,Cycle Inspection / Re-inspection,40.69680905,-73.93495342,303,36,28700,3042899,3015860036,BK35,A
952,50084922,JUICE POINT,Brooklyn,784,MANHATTAN AVENUE,11222,3472940660,"Juice, Smoothies, Fruit Salads",2022-05-10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4.0,5/14/2023,Cycle Inspection / Initial Inspection,40.72746866,-73.95288737,301,33,56100,3065327,3025970005,BK76,A
953,41006035,OVERLOOK,Manhattan,225,EAST   44 STREET,10017,2126827266,American,2019-05-30,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,5/14/2023,Cycle Inspection / Initial Inspection,40.75176077,-73.97277887,106,4,9000,1037570,1013180014,MN19,A
954,50130970,MIKE'S DINER,Queens,13311,CROSSBAY BLVD,11417,9172512416,American,2023-02-22,Violations were cited in the following area(s).,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8.0,5/14/2023,Pre-permit (Operational) / Initial Inspection,40.67523152,-73.84328199,410,32,8600,4248035,4114910073,QN56,A
955,41181395,DUNKIN',Brooklyn,934,KINGS HIGHWAY,11223,7186272450,Jewish/Kosher,2021-07-30,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,10.0,5/14/2023,Cycle Inspection / Initial Inspection,40.60705342,-73.96272892,315,44,41800,3177632,3066660110,BK25,A
956,40918389,HOTEL GIRAFFE,Manhattan,365,PARK AVENUE SOUTH,10016,2126857700,American,2022-02-24,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12.0,5/14/2023,Cycle Inspection / Initial Inspection,40.74221124,-73.98487211,105,2,6800,1018122,1008820001,MN21,A
957,40680918,ELI'S TABLE,Manhattan,1411,3 AVENUE,10028,2127179798,American,2023-04-28,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11.0,5/14/2023,Cycle Inspection / Initial Inspection,40.7750506,-73.95671685,108,5,13800,1048523,1015267501,MN32,A
958,40637864,PAM'S BAKERY,Brooklyn,4620,CHURCH AVENUE,11203,7187030393,Bakery Products/Desserts,2022-03-31,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Critical,16.0,5/14/2023,Cycle Inspection / Re-inspection,40.65156085,-73.93398503,317,45,86000,3109934,3049000012,BK91,B
959,50099824,INDIA HOUSE,Brooklyn,586,NOSTRAND AVENUE,11216,7188577011,Indian,2023-01-03,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,08C,"Pesticide not properly labeled or used by unlicensed individual.  Pesticide, other toxic chemical improperly used/stored. Unprotected, unlocked bait station used.",Not Critical,69.0,5/14/2023,Cycle Inspection / Re-inspection,40.67868722,-73.94967719,303,36,24700,3053936,3018660028,BK61,Closed
960,50125731,DOLLAR HITS NEW YORK,Queens,3904,64TH ST,11377,9176311427,Filipino,2022-11-01,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,52.0,5/14/2023,Pre-permit (Operational) / Re-inspection,40.74628023,-73.89990869,402,26,26100,4028409,4012330066,QN63,Z
